E  i
1.70001861825585   0.219874515198171
1.70001861825585   0.195001799613237
1.70001861825585   0.209925428964198
1.70001861825585   0.229823601432145
1.70001861825585   0.204950885847211
1.70001861825585   0.224849058315158
1.70001861825585   0.209925428964198
1.70001861825585   0.195001799613237
1.70001861825585   0.209925428964198
1.69504198431969   0.224849058315158
1.70001861825585   0.209925428964198
1.70001861825585   0.229823601432145
1.69504198431969   0.214899972081184
1.70001861825585   0.234798144549131
1.70001861825585   0.214899972081184
1.70001861825585   0.229823601432145
1.70001861825585   0.209925428964198
1.70001861825585   0.180078170262277
1.70001861825585   0.209925428964198
1.70001861825585   0.190027256496251
1.70001861825585   0.204950885847211
1.70001861825585   0.185052713379264
1.70001861825585   0.209925428964198
1.70001861825585   0.185052713379264
1.70001861825585   0.165154540911317
1.70001861825585   0.199976342730224
1.70001861825585   0.185052713379264
1.70001861825585   0.224849058315158
1.70001861825585   0.209925428964198
1.70001861825585   0.229823601432145
1.70001861825585   0.204950885847211
1.70001861825585   0.234798144549131
1.70499525219202   0.219874515198171
1.70001861825585   0.204950885847211
1.70001861825585   0.229823601432145
1.70499525219202   0.254696317017078
1.70499525219202   0.239772687666118
1.70997188612819   0.264645403251052
1.70997188612819   0.249721773900092
1.70499525219202   0.269619946368039
1.70997188612819   0.284543575718999
1.70997188612819   0.269619946368039
1.70997188612819   0.289518118835986
1.70997188612819   0.269619946368039
1.70997188612819   0.289518118835986
1.70997188612819   0.304441748186946
1.70997188612819   0.324339920654893
1.71494852006435   0.304441748186946
1.71494852006435   0.319365377537906
1.70997188612819   0.289518118835986
1.70997188612819   0.309416291303933
1.70997188612819   0.324339920654893
1.70997188612819   0.309416291303933
1.71494852006435   0.334289006888866
1.70997188612819   0.319365377537906
1.71494852006435   0.34423809312284
1.70997188612819   0.319365377537906
1.71494852006435   0.334289006888866
1.71494852006435   0.349212636239827
1.71494852006435   0.369110808707774
1.71494852006435   0.354187179356813
1.71992515400052   0.334289006888866
1.71494852006435   0.3591617224738
1.71992515400052   0.34423809312284
1.71992515400052   0.3591617224738
1.71992515400052   0.37408535182476
1.71992515400052   0.393983524292707
1.71992515400052   0.3591617224738
1.71494852006435   0.37408535182476
1.71992515400052   0.393983524292707
1.71992515400052   0.369110808707774
1.71992515400052   0.384034438058734
1.71992515400052   0.364136265590787
1.71494852006435   0.379059894941747
1.71992515400052   0.364136265590787
1.71992515400052   0.384034438058734
1.71992515400052   0.398958067409694
1.71992515400052   0.379059894941747
1.72490178793669   0.393983524292707
1.71992515400052   0.408907153643668
1.71992515400052   0.423830782994628
1.72490178793669   0.408907153643668
1.72490178793669   0.428805326111615
1.71992515400052   0.408907153643668
1.72490178793669   0.423830782994628
1.72987842187285   0.408907153643668
1.72987842187285   0.384034438058734
1.72987842187285   0.403932610526681
1.72987842187285   0.384034438058734
1.72987842187285   0.398958067409694
1.72490178793669   0.413881696760654
1.72987842187285   0.443728955462575
1.72987842187285   0.468601671047509
1.72987842187285   0.443728955462575
1.72987842187285   0.468601671047509
1.72987842187285   0.438754412345588
1.73485505580902   0.453678041696548
1.72987842187285   0.428805326111615
1.73485505580902   0.448703498579562
1.73485505580902   0.433779869228601
1.73485505580902   0.448703498579562
1.72987842187285   0.468601671047509
1.73485505580902   0.448703498579562
1.73485505580902   0.468601671047509
1.73983168974519   0.488499843515456
1.73485505580902   0.468601671047509
1.73485505580902   0.488499843515456
1.73485505580902   0.503423472866416
1.73983168974519   0.478550757281482
1.73983168974519   0.498448929749429
1.73983168974519   0.478550757281482
1.74480832368135   0.458652584813535
1.73983168974519   0.473576214164495
1.73983168974519   0.493474386632442
1.74480832368135   0.518347102217376
1.73983168974519   0.493474386632442
1.74480832368135   0.508398015983403
1.74480832368135   0.523321645334363
1.74480832368135   0.54321981780231
1.74480832368135   0.523321645334363
1.74480832368135   0.538245274685323
1.74480832368135   0.508398015983403
1.74480832368135   0.533270731568336
1.74480832368135   0.513372559100389
1.74480832368135   0.533270731568336
1.74978495761752   0.548194360919297
1.74978495761752   0.57306707650423
1.74480832368135   0.55814344715327
1.74480832368135   0.523321645334363
1.74480832368135   0.538245274685323
1.74978495761752   0.523321645334363
1.74978495761752   0.548194360919297
1.74978495761752   0.52829618845135
1.74480832368135   0.54321981780231
1.74978495761752   0.57306707650423
1.75476159155369   0.548194360919297
1.74978495761752   0.57306707650423
1.74978495761752   0.55814344715327
1.74978495761752   0.587990705855191
1.74978495761752   0.568092533387244
1.74978495761752   0.583016162738204
1.74978495761752   0.597939792089164
1.75476159155369   0.612863421440125
1.74978495761752   0.597939792089164
1.75476159155369   0.612863421440125
1.75476159155369   0.632761593908072
1.75476159155369   0.607888878323138
1.75476159155369   0.578041619621217
1.76471485942602   0.607888878323138
1.75476159155369   0.583016162738204
1.75476159155369   0.602914335206151
1.75476159155369   0.587990705855191
1.75476159155369   0.607888878323138
1.75476159155369   0.592965248972178
1.75973822548985   0.622812507674098
1.75973822548985   0.587990705855191
1.75973822548985   0.612863421440125
1.76471485942602   0.632761593908072
1.76471485942602   0.612863421440125
1.75973822548985   0.632761593908072
1.75476159155369   0.617837964557111
1.76471485942602   0.632761593908072
1.76471485942602   0.647685223259032
1.76471485942602   0.667583395726979
1.75973822548985   0.637736137025058
1.76471485942602   0.657634309493005
1.76471485942602   0.672557938843966
1.76471485942602   0.652659766376019
1.76969149336219   0.672557938843966
1.76471485942602   0.657634309493005
1.76471485942602   0.642710680142045
1.76969149336219   0.657634309493005
1.76969149336219   0.677532481960952
1.76969149336219   0.697430654428899
1.76969149336219   0.732252456247807
1.77466812729836   0.71235428377986
1.77466812729836   0.732252456247807
1.77466812729836   0.747176085598767
1.77466812729836   0.707379740662873
1.77466812729836   0.722303370013833
1.77466812729836   0.707379740662873
1.77964476123452   0.722303370013833
1.77466812729836   0.702405197545886
1.77964476123452   0.72727791313082
1.77964476123452   0.747176085598767
1.77964476123452   0.772048801183701
1.77964476123452   0.786972430534661
1.77964476123452   0.762099714949727
1.77964476123452   0.737226999364793
1.77964476123452   0.75712517183274
1.77964476123452   0.74220154248178
1.77964476123452   0.762099714949727
1.78462139517069   0.781997887417674
1.78462139517069   0.796921516768634
1.78462139517069   0.781997887417674
1.78462139517069   0.801896059885621
1.78462139517069   0.786972430534661
1.78462139517069   0.806870603002608
1.78462139517069   0.786972430534661
1.78462139517069   0.762099714949727
1.78959802910686   0.777023344300687
1.78959802910686   0.791946973651648
1.78959802910686   0.777023344300687
1.78959802910686   0.801896059885621
1.78959802910686   0.816819689236581
1.78959802910686   0.796921516768634
1.79457466304302   0.811845146119595
1.78959802910686   0.791946973651648
1.79457466304302   0.811845146119595
1.79457466304302   0.836717861704528
1.79457466304302   0.851641491055489
1.79457466304302   0.836717861704528
1.79457466304302   0.856616034172475
1.79955129697919   0.836717861704528
1.79457466304302   0.856616034172475
1.79457466304302   0.841692404821515
1.79955129697919   0.861590577289462
1.80452793091536   0.881488749757409
1.79955129697919   0.896412379108369
1.79955129697919   0.881488749757409
1.79955129697919   0.846666947938502
1.79955129697919   0.866565120406449
1.79955129697919   0.841692404821515
1.79955129697919   0.866565120406449
1.79955129697919   0.851641491055489
1.80452793091536   0.871539663523436
1.79955129697919   0.891437835991383
1.80452793091536   0.91133600845933
1.80452793091536   0.886463292874396
1.80452793091536   0.901386922225356
1.80452793091536   0.856616034172475
1.80452793091536   0.871539663523436
1.80452793091536   0.851641491055489
1.80950456485152   0.866565120406449
1.80452793091536   0.846666947938502
1.80452793091536   0.831743318587542
1.80950456485152   0.846666947938502
1.80950456485152   0.866565120406449
1.80452793091536   0.891437835991383
1.80950456485152   0.876514206640422
1.80950456485152   0.891437835991383
1.80950456485152   0.906361465342343
1.80950456485152   0.891437835991383
1.80950456485152   0.916310551576316
1.80950456485152   0.891437835991383
1.80950456485152   0.906361465342343
1.81448119878769   0.891437835991383
1.81448119878769   0.91133600845933
1.81448119878769   0.886463292874396
1.81448119878769   0.906361465342343
1.80950456485152   0.921285094693303
1.81448119878769   0.906361465342343
1.81448119878769   0.921285094693303
1.81448119878769   0.946157810278237
1.81448119878769   0.92625963781029
1.81945783272386   0.94118326716125
1.81448119878769   0.921285094693303
1.81945783272386   0.94118326716125
1.81448119878769   0.921285094693303
1.81448119878769   0.94118326716125
1.81945783272386   0.95610689651221
1.81945783272386   0.971030525863171
1.81448119878769   0.946157810278237
1.81945783272386   0.961081439629197
1.81945783272386   0.946157810278237
1.81945783272386   0.966055982746184
1.82443446666002   0.94118326716125
1.82443446666002   0.961081439629197
1.82443446666002   0.980979612097144
1.82443446666002   0.995903241448104
1.82443446666002   0.971030525863171
1.82941110059619   0.985954155214131
1.82941110059619   0.961081439629197
1.82941110059619   0.985954155214131
1.82443446666002   0.971030525863171
1.82941110059619   0.995903241448104
1.82941110059619   1.01082687079906
1.82941110059619   0.995903241448104
1.82941110059619   1.01082687079906
1.83438773453236   0.990928698331118
1.82941110059619   1.00585232768208
1.83438773453236   0.990928698331118
1.83438773453236   0.971030525863171
1.83438773453236   0.990928698331118
1.83438773453236   0.971030525863171
1.83438773453236   1.00087778456509
1.83438773453236   0.985954155214131
1.83438773453236   1.01082687079906
1.83438773453236   0.980979612097144
1.83438773453236   0.995903241448104
1.83936436846852   1.01580141391605
1.83438773453236   0.995903241448104
1.83936436846852   1.02077595703304
1.84434100240469   1.035699586384
1.83936436846852   1.05062321573496
1.84434100240469   1.01580141391605
1.83936436846852   1.035699586384
1.83936436846852   1.02077595703304
1.83936436846852   1.05062321573496
1.83936436846852   1.03072504326701
1.83936436846852   1.01580141391605
1.83936436846852   1.035699586384
1.83936436846852   1.02077595703304
1.84434100240469   1.05559775885195
1.83936436846852   1.03072504326701
1.83936436846852   1.05062321573496
1.84434100240469   1.07052138820291
1.83936436846852   1.08544501755387
1.84434100240469   1.07052138820291
1.83936436846852   1.05559775885195
1.84434100240469   1.08047047443688
1.84434100240469   1.06057230196893
1.84434100240469   1.08047047443688
1.84434100240469   1.05559775885195
1.84434100240469   1.07549593131989
1.84434100240469   1.04564867261797
1.84931763634086   1.07052138820291
1.84434100240469   1.04564867261797
1.84931763634086   1.06554684508592
1.84434100240469   1.09041956067085
1.84931763634086   1.07549593131989
1.84931763634086   1.09041956067085
1.84931763634086   1.07549593131989
1.84931763634086   1.09041956067085
1.84434100240469   1.06554684508592
1.85429427027702   1.04067412950099
1.85429427027702   1.05559775885195
1.84931763634086   1.07052138820291
1.84931763634086   1.05062321573496
1.84931763634086   1.06554684508592
1.84931763634086   1.04564867261797
1.85429427027702   1.06554684508592
1.84931763634086   1.08544501755387
1.84931763634086   1.07052138820291
1.84931763634086   1.09041956067085
1.85429427027702   1.07549593131989
1.85429427027702   1.09041956067085
1.85429427027702   1.12026681937277
1.85429427027702   1.09539410378784
1.85429427027702   1.1103177331388
1.85429427027702   1.09041956067085
1.85429427027702   1.10534319002181
1.85927090421319   1.13519044872373
1.85927090421319   1.11529227625579
1.85927090421319   1.13519044872373
1.85927090421319   1.12026681937277
1.86424753814936   1.13519044872373
1.85927090421319   1.12026681937277
1.85927090421319   1.13519044872373
1.85927090421319   1.16006316430867
1.85927090421319   1.17996133677661
1.86424753814936   1.19488496612757
1.86424753814936   1.17996133677661
1.86424753814936   1.19985950924456
1.85927090421319   1.17001225054264
1.86424753814936   1.15508862119168
1.86424753814936   1.17498679365963
1.86424753814936   1.19985950924456
1.86424753814936   1.17996133677661
1.86922417208552   1.16503770742565
1.86922417208552   1.17996133677661
1.86922417208552   1.16503770742565
1.86922417208552   1.17996133677661
1.86922417208552   1.16503770742565
1.86922417208552   1.19488496612757
1.87420080602169   1.20980859547853
1.86922417208552   1.22473222482949
1.87420080602169   1.23965585418046
1.87420080602169   1.22473222482949
1.87420080602169   1.24960494041443
1.87420080602169   1.22970676794648
1.87420080602169   1.20980859547853
1.87420080602169   1.23468131106347
1.87420080602169   1.21975768171251
1.87420080602169   1.23468131106347
1.87420080602169   1.20980859547853
1.87420080602169   1.22473222482949
1.87420080602169   1.24463039729744
1.87917743995786   1.22970676794648
1.87917743995786   1.24960494041443
1.87917743995786   1.22970676794648
1.87420080602169   1.20980859547853
1.87917743995786   1.22473222482949
1.87917743995786   1.24463039729744
1.87917743995786   1.2595540266484
1.87917743995786   1.23965585418046
1.87917743995786   1.2595540266484
1.87917743995786   1.23468131106347
1.87917743995786   1.25457948353142
1.87917743995786   1.22970676794648
1.88415407389402   1.24463039729744
1.87917743995786   1.22970676794648
1.87917743995786   1.24463039729744
1.88415407389402   1.22473222482949
1.88415407389402   1.24463039729744
1.88415407389402   1.22473222482949
1.88415407389402   1.24463039729744
1.88415407389402   1.2595540266484
1.88415407389402   1.27447765599936
1.88415407389402   1.23965585418046
1.88415407389402   1.25457948353142
1.88415407389402   1.23965585418046
1.88415407389402   1.26950311288238
1.88913070783019   1.28442674223334
1.88415407389402   1.26452856976539
1.88913070783019   1.22970676794648
1.88913070783019   1.24463039729744
1.88913070783019   1.22970676794648
1.88913070783019   1.24463039729744
1.88913070783019   1.26950311288238
1.88913070783019   1.25457948353142
1.88913070783019   1.23965585418046
1.89410734176636   1.2595540266484
1.89410734176636   1.24463039729744
1.88913070783019   1.2595540266484
1.88913070783019   1.27945219911635
1.88913070783019   1.26452856976539
1.88913070783019   1.28442674223334
1.88913070783019   1.26452856976539
1.89410734176636   1.27945219911635
1.88913070783019   1.2993503715843
1.89410734176636   1.28442674223334
1.89410734176636   1.31427400093526
1.89410734176636   1.32919763028622
1.89410734176636   1.30929945781827
1.89410734176636   1.28940128535032
1.89410734176636   1.30432491470128
1.89410734176636   1.28442674223334
1.89410734176636   1.2993503715843
1.89410734176636   1.27945219911635
1.89410734176636   1.30432491470128
1.89908397570252   1.28940128535032
1.89908397570252   1.30929945781827
1.89908397570252   1.28940128535032
1.89410734176636   1.30929945781827
1.89410734176636   1.32919763028622
